sourceFilename,examRank,questionNumber,page,classificationStatus,primaryTopicId,primarySubtopicId,confidence,matchedTerms,outOfScopeMatches,crossWaveDuplicate,style,stemExcerpt,questionHash
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,31,10,UNCLASSIFIED,,,0.0,,Linguagem não listada,False,DIRECT_KNOWLEDGE,"Murilo, analista de sistemas, escreveu um código em PHP, que incluía o trecho a seguir: Linha 1: $x = -1; Linha 2: function funcao($y, $z) { Linha 3: Linha 4: $retorno = $x*$y + 3*$z; Linha 5: Linha 6: return $retorno; Linha 7: } Linha 8: Linha 9: echo funcao(3,5); Ele pretendia que, ao executá-lo, fosse exibido o valo",ac27e37317eb0fe35c9734f38fd1ef5611e46244fdb1d202491a21632f54cac6
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,32,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,A testabilidade é um fator importante para o desenvolvimento e a implementação de um software. Uma característica de um software testável é que os estados do software devem ser visíveis e podem ser consultados durante a execução. Essa característica é chamada de: (A) compreensibilidade; (B) controlabilidade; (C) estabi,279e1d6619fb1d0008a9daa8f8808f03f611eb5a631f237a07a09274cbc49839
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,33,10,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,False,DIRECT_KNOWLEDGE,"Em um servidor web Apache, o administrador de um host virtual, cujo conteúdo está no diretório “/var/www/html/meusistema/”, utiliza o e-mail admin@meusistema.com.br. O host virtual serve de conteúdo para o domínio meusistema.com.br. No arquivo de configuração do host virtual, essas informações são definidas a partir do",7f5bc6b34eeaad04c8c1622d3bba7fbc66ffc2ff798b703507c4d483c2bc78b1
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,34,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Considere o diagrama de classes UML a seguir. As relações Classe A-Classe B, Classe B-Classe C e Classe B-Classe D são chamadas, respectivamente, de: (A) agregação, composição e generalização; (B) agregação, generalização e composição; (C) composição, generalização e agregação; (D) generalização, agregação e composição",82a219adbdbbe7bf9c7c15682e9d37aee2f19dac3ee847d492bf57cb4d80a6cb
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,35,10,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.69,Spring,,False,DIRECT_KNOWLEDGE,"No framework Spring MVC, o tipo de bean especial no WebApplicationContext que tem o objetivo de auxiliar o DispatcherServlet a invocar um manipulador mapeado para uma solicitação é o: (A) FlashMapManager; (B) HandlerAdapter; (C) HandlerMapping; (D) LocaleResolver; (E) MultipartResolver.",f71fe549a59aef8833a8e371d8c26857cadf3147cce4e9d1548dbc9f1a9fe44a
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,36,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.89,Mobile,,False,DIRECT_KNOWLEDGE,"A analista Luana criou o aplicativo JustNotifica, para dispositivos Android. Em horários determinados, o aplicativo envia notificações locais ao usuário por meio de alarms do Android. Caso o dispositivo seja reiniciado, o aplicativo reagenda o envio das notificações locais de forma transparente ao usuário. A fim de aut",62ff4e1ddc22497873991382ec56932d77d5ebfccca0c147de564a5e4eaaf3c0
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,37,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.89,Mobile,,False,DIRECT_KNOWLEDGE,"O analista José desenvolveu a versão para iOS do aplicativo JustNotifica. Mediante o uso do recurso Universal Link do iOS, ele implementou o caso de uso no qual o JustNotifica é acionado por outros aplicativos de forma direta. Ao ser acionado por meio de um Universal Link, o JustNotifica deve receber do iOS um objeto d",3cf9d2cc69dc043893b92f2cb34266433691ac6d096c1037c55051fc41809bfb
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,38,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-orientacao-objetos-web,0.89,Servidor web/aplicação,,False,DIRECT_KNOWLEDGE,"A analista Laura está configurando o log de um servidor Tomcat. Ela optou por utilizar a implementação de log padrão do Tomcat, que é baseada em loggers e handlers. Optou ainda por concentrar toda a configuração no arquivo global de configuração de log. Os requisitos de log passados para a analista exigem que determina",42999f4f2b91a8102614dec2fa509781f3807803dfcf7a42ffc2badb8906c556
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,40,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-design-arquitetura,0.94,Containers,,False,DIRECT_KNOWLEDGE,"O analista José administra o Docker Swarm do TJMS. José adicionou ao Swarm um novo elemento, do tipo declarativo, que especifica uma determinada imagem de container e os comandos que devem ser executados ao instanciar a imagem. José adicionou ao Swarm um novo: (A) env; (B) task; (C) node; (D) replica; (E) service.",9788c8b10cf75fc7524dfd131583ba0145df4c08d2ca131d9635a3748a128084
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,41,11,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O analista Fábio administra os servidores web do TJMS. Utilizando o nginx, Fábio configurou um balanceamento de carga entre os servidores web serv1, serv2 e serv3. O balanceamento foi configurado para operar de forma a não depender de atributos dos clientes ou de métricas dinâmicas dos servidores. A cada quatro requisi",d6cd80edf87e39e275b6e30967ac6a7da8217011992fec16a91ee4fc975011a9
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,42,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.89,Engenharia de requisitos,,False,SCENARIO,"A DeSoftware é uma organização que tem buscado a melhoria de seus processos atinentes à gerência e desenvolvimento de projetos de software. Recentemente, essa organização estabeleceu e institucionalizou seus processos de gerência de projetos e engenharia de requisitos, além do processo organizacional de gerência de con",22c67369380b948e2000806cdd1a4499554a8460a90e2025523abe3ec3fddf92
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,44,12,UNCLASSIFIED,,,0.0,,,False,CODE_TRACE,"O e-MAG (Modelo de Acessibilidade em Governo Eletrônico) recomenda que links adjacentes sejam separados por mais do que simples espaços para que não fiquem confusos, em especial para usuários que utilizam leitor de tela. O trecho de código que gera um resultado aderente à recomendação supracitada, de modo a ser lido co",a8f50f516a2427540b555ca237d86a0f798371745f2a627c177e74733b24d98a
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,45,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ux-cms,0.89,UX/usabilidade,,False,DIRECT_KNOWLEDGE,"Ao prover um serviço público por meio eletrônico, deve-se considerar que o público-alvo são cidadãos com diferentes vivências. Nesse sentido, a Cartilha de Usabilidade dos Padrões Web em Governo Eletrônico propõe uma série de diretrizes de usabilidade. Uma recomendação a ser seguida para atender à diretriz ""contexto e ",9ce30c6fe76830d99a049ebb882306a6b6c12be95424d0a7d449864bd78f4d0f
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,46,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gov-projetos,0.74,Projetos,,False,DIRECT_KNOWLEDGE,"O patrocinador de um projeto de alta complexidade determinou ao gerente que, além das áreas de conhecimento em gerenciamento de projetos, previstas no PMBOK 6ª Edição, empregue áreas de conhecimento adicionais, que são exigidas em virtude das necessidades específicas do projeto. Nesse cenário, e de acordo como PMBOK 6ª",f06d4c29cef515c200ccaebe0d86da233837b9f4c0f991f6fb72670666bd1a7e
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,47,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.73,SQL,,False,DIRECT_KNOWLEDGE,"João está encarregado de criar uma tabela em PostgreSQL para gerenciar informações sobre funcionários e seus supervisores, com base na seguinte representação lógica da entidade “Funcionario”: Para tanto, João deverá criar o “autorrelacionamento” entre funcionários e seus supervisores, considerando que nem todo funcioná",86dd1b544569f0af8d15edbc19a04c5f1e599fc0de2e5ba1e56ef29f354afcaa
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,49,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,SCENARIO,"Durante o desenvolvimento de um sistema de gestão de estoque para uma empresa de varejo, o desenvolvedor se depara com uma situação desafiadora. O sistema deve garantir que os produtos em estoque nunca tenham uma quantidade negativa, pois isso pode causar problemas sérios de integridade de dados e impactar as operações",8d2d428abf19007ca81f4825f5a8ebda4723c956b0e972ae275229d2a4d56d18
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,50,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,DIRECT_KNOWLEDGE,"Observe as tabelas A e B, que possuem 10 e 12 registros, respectivamente: Tabela B Tabela A ID DESCRICAO ID VALOR 1 Descrição1 1 10 2 Descrição2 2 20 3 Descrição3 3 30 4 Descrição4 4 40 5 Descrição5 5 50 6 Descrição6 6 60 7 Descrição7 7 70 8 Descrição8 8 80 9 Descrição9 9 90 10 Descrição10 11 110 Total de Registros: 10",e0bb7d250bb7332b09edc98ecfd6fb591114a2c24c51ca8d659681e2ae4a7475
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,52,15,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"A Plataforma Digital do Poder Judiciário Brasileiro (PDPJ-Br) visa a integrar todos os tribunais brasileiros, de acordo com a política pública para a governança e gestão de processo judicial eletrônico, instituída pela Resolução CNJ nº 335/2020. Um dos objetivos da PDPJ-Br é: (A) instituir plataforma única para publica",bd853d5d17041927ba75a7fed366e04c620c6af4b29dcb90b43d4886653d5413
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,53,15,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A Estratégia Nacional de Segurança da Informação e Cibernética do Poder Judiciário (ENSEC-PJ) tem o objetivo de aprimorar o nível de maturidade em segurança cibernética nos órgãos do Poder Judiciário. Conforme estabelecido na ENSEC-PJ, é um objetivo da Rede de Cooperação do Judiciário na área de segurança cibernética: ",5a590f9f689756b1fcdc60eed2438cc371b94d3a7dac3243c6d380315bb1e886
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,54,15,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"A Plataforma Digital do Poder Judiciário Brasileiro (PDPJ-Br) tem como principal objetivo incentivar o desenvolvimento colaborativo entre os tribunais, preservando os sistemas públicos em produção, mas consolidando pragmaticamente a política para a gestão e expansão do Processo Judicial Eletrônico – PJe. Os serviços e ",c9477b93a0f13f2b334b8dd7a3c3618340c2b61ccaf1f4bb856752156217608b
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,55,15,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"João foi acusado, pelo Ministério Público, da prática de crime contra o patrimônio, sendo-lhe aplicada pena restritiva de direitos, além da imposição do dever de reparar o dano que causara. Pouco após o trânsito em julgado da sentença penal condenatória, João faleceu sem deixar patrimônio para os seus dois filhos. À lu",1e1c911952a8e2746a2cbd608584598ee24a0cb3fd69229ec386059403478280
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,56,15,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"No processo de registro de candidaturas para determinada eleição, foi identificado que: (I) João não preencheu as condições de elegibilidade exigidas; (II) Maria foi alcançada por uma causa de inelegibilidade; e (III) Ana estava com os seus direitos políticos suspensos. Na situação descrita na narrativa, é correto afir",6a35045ee9c5f86e577bfcfee0f54900d99976f5163c55dffae551aa873d8b7f
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,57,16,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Determinada temática está sujeita à competência legislativa concorrente da União, dos estados e do Distrito Federal. Ao realizar essa constatação, Ana, deputada estadual que pretendia apresentar uma proposição legislativa sobre a referida temática, concluiu corretamente que: (A) as normas específicas editadas pelo esta",42ec0b307e62bf76c0d87d09d95fb17a02663dd0937ed46463459c7f6dc4e441
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,58,16,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"No âmbito do município Alfa, estavam sendo realizados estudos visando à reforma administrativa municipal, sendo aventadas três possibilidades: (I) criar órgãos públicos despersonalizados, com competência para atuar em certas áreas; (II) ampliar o número de entes da Administração Pública indireta; e (III) criar novas se",4093e1464750bf2e5d8b9694f0628bf0111704e7dfeab75101828437dbd563ce
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,59,16,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Ana, servidora pública ocupante de cargo de provimento efetivo no âmbito do Poder Judiciário do Estado de Mato Grosso do Sul, foi acometida de grave patologia e, em consequência, aposentada por incapacidade para o trabalho. Algum tempo depois, perícia médica atestou a plena recuperação de Ana, que estaria apta a exerce",9c209f490d1a02d6c26e66f6e4ff22242373b79d9905c6139b5186692fd108c3
tecnico_de_nivel_superior_analista_de_sistemas_computacionais_analista_de_sistemas.pdf,23,60,16,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Marta, servidora ocupante de cargo de provimento efetivo no estado Alfa, estava conduzindo o veículo da repartição quando, agindo com imperícia, ingressou em local proibido e atropelou Ana. Considerando os balizamentos oferecidos pela narrativa, é correto afirmar, caso Ana almeje ingressar com a ação cabível para a rep",d7f41c7cd82b1edc9e777c1566cc52bfe212487a061198c78451d7dfd22fa391
analista_especializado_analista_de_sistemas.pdf,24,1,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um grande filósofo disse: “Nem todo problema que se tem com a namorada se deve necessariamente ao modo capitalista de produção”. Com essa frase, o autor pretende criticar (A) o sistema capitalista. (B) a mistura indevida de planos diferentes. (C) o envolvimento pessoal na argumentação. (D) a visão sentimental da econom",af003bc5bd5955c3c2f461d7b24f7e258709efbb22a85a5f4e33ed06f6086f6d
analista_especializado_analista_de_sistemas.pdf,24,2,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Considerando esse fragmento como argumentativo, sua tese seria: (A) Devemos acabar com os matadouros. (B) Precisamos modificar nossa alimentação. (C) Não é justo matar o boi nos matadouros. (D) É justo matar bois para a alimentação humana. (E) Deve-se usar carne e peixe em nossa alimentação.",615dcf561fced056eb2070a8e9734219d331cd9d345d96f936b64dcc0b7d3f12
analista_especializado_analista_de_sistemas.pdf,24,3,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Sobre o fragmento, assinale a afirmação inadequada. (A) “isto é” foi empregado para justificar um termo anterior. (B) a preposição “com” mostra valor de “meio ou instrumento”. (C) os substantivos “pai” e “rival” estão empregados em sentido figurado. (D) “substantivo masculino” indica a classe e o gênero do vocábulo “bo",575a8396efd4d0dc2089811bba13829c8b777189787051b78aaf0aa5cde55d42
analista_especializado_analista_de_sistemas.pdf,24,4,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Os segmentos machadianos a seguir têm o amor por tema. Assinale a opção que mostra uma visão positiva desse sentimento. (A) “O amor é cego.” (B) “O amor é fecundo de ilusões.” (C) “Os amores novos fazem esquecer os velhos.” (D) “O amor para mim é o idílio de um semestre, um curto período sem chamas nem lágrimas.” (E) “",840e21e621d69295838a4cd48c1d2da9ca3881597441157913cfe70ea048cbee
analista_especializado_analista_de_sistemas.pdf,24,5,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"“Os deuses certamente não revelaram tudo aos mortais desde o princípio, mas, procurando os homens encontram pouco a pouco o melhor.” (Xenófanes, poeta e filósofo grego) As opções a seguir mostram mudanças vocabulares que mantém seu sentido original, à exceção de uma. Assinale-a. (A) certamente / com certeza. (B) desde ",6838ebd54f7d85de2972b9852b4b1d7148c993373f25421ec5f5fbaf07c0d5f5
analista_especializado_analista_de_sistemas.pdf,24,6,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"“São todos descobridores ruins, que pensam que não há terra quando conseguem ver apenas o mar.” (Francis Bacon) Assinale a opção que mostra um problema lógico desse pensamento. (A) Não conseguir distinguir causa e consequência. (B) Ser incapaz de organizar cronologicamente os fatos. (C) Fazer uma dedução fundamentada e",a0f2c05767dc31b0180087fb9229cdcdb8551300cc6dbb44370f6ac6e87db292
analista_especializado_analista_de_sistemas.pdf,24,7,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"“A ciência é a inteligência do mundo; a arte, o seu coração”. (M. Gorki) A oposição entre ciência e arte nessa frase está, respectivamente, nos seguintes valores: (A) entendimento X sentimento. (B) observação X interpretação. (C) repetição X criatividade. (D) fatos X hipóteses. (E) verdade X ilusão.",1ad4b3ae15550f23823915fd04e1f7cdfe5fe635ba875f0c2258543db168eb39
analista_especializado_analista_de_sistemas.pdf,24,8,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Alguém definiu o especialista como um homem que conhece cada vez mais sobre cada vez menos; essa definição mostra um problema do conhecimento moderno, que é (A) a falta de critério na análise dos fatos. (B) a incapacidade dos estudiosos de hoje. (C) a impossibilidade de conhecer-se a realidade. (D) a ausência de um est",4e3fb7915954ff5bccbd73ef1b58a554155a0bebfd9104f9036dd7d91fa30823
analista_especializado_analista_de_sistemas.pdf,24,9,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Todas as frases a seguir estruturam-se em duas partes. Assinale a opção em que a segunda parte mostra uma intensificação da primeira. (A) “Valoriza-te para mais; os outros se ocuparão em abaixar o preço.” (B) “Quem conhece os outros é sábio; quem conhece a si mesmo é iluminado.” (C) “Diz-se da melhor companhia: sua con,d898ea7cd8ae0ee3ec73493ba55a2ae7a849605e2c0b3b952ffaf311e2e36be6
analista_especializado_analista_de_sistemas.pdf,24,10,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,“Um governo que se sustenta é um governo que cai.” Assinale a opção que mostra um problema de estruturação da afirmativa acima. (A) A repetição do termo “governo”. (B) A ambiguidade do termo “se sustenta”. (C) O duplo sentido da expressão “que cai”. (D) A ausência de vírgula antes da oração “que cai”. (E) A falta de ví,1dd571118dfe2f8f59a3724635849438d4b180ce061c7a49bf6ba53de6f51418
analista_especializado_analista_de_sistemas.pdf,24,11,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Leia o fragmento a seguir. “A história é a mãe da verdade, depositária das ações, testemunha do passado, vida da memória, anúncio do presente.” Assinale a opção que apresenta os dois termos que desempenham a mesma função, por serem complementos do vocábulo anterior. (A) a verdade / das ações. (B) das ações / do passado",80cf910e3193990b74718f995de6cd0b07e2efa51fc3831228f3e1f17cbc1ceb
analista_especializado_analista_de_sistemas.pdf,24,12,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Assinale a opção que apresenta a frase inteiramente construída com vocábulos em sentido lógico, não figurado. (A) “Os olhos são a morada da vergonha.” (B) “A juventude é a embriaguez sem vinho.” (C) “A velhice é o abrigo de todos os males.” (D) “Realizando coisas justas, tornamo-nos justos.” (E) “A consciência é um Deu",1c2cd9af4060d0a068740353991cd91c4efd4f43ac9380a0c2347d204d3c1ea7
analista_especializado_analista_de_sistemas.pdf,24,13,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A frase a seguir que foi estruturada a partir de outra bastante conhecida (intertextualidade) é: (A) “A pressa é inimiga da refeição.” (B) “Quem não fez nada, não sabe nada.” (C) “A pressa gera o erro em todas as coisas.” (D) “Em toda iniciativa pensa bem aonde queres chegar.” (E) “Sem entusiasmo nunca se realizou nada",a01f9681e649fba85bcabf27db04f3f9c4536f67af03f09d5811b2e3d9cc1cbd
analista_especializado_analista_de_sistemas.pdf,24,14,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Assinale a opção que apresenta a frase em que o termo “onde” não é empregado corretamente. (A) “Não sei mais onde amarrei meu burro.” (B) “Onde falta o dinheiro, tudo desmorona.” (C) “Nunca se vai ao lugar onde mora a fera.” (D) “Em toda iniciativa pensa bem onde queres chegar.” (E) “Quem tem fome não tem escolha: seu ",4ecef2e1fa2559e1431ee2255d792bcce7653ed5b8c40f32236d8bae0e8f5209
analista_especializado_analista_de_sistemas.pdf,24,15,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"“Os negociantes não têm amigos, apenas clientes.” Nesta frase há uma ligação semântica entre negócios/clientes, ligação essa que não se repete de forma adequada em (A) Santos têm devotos. (B) Ladrões têm furtos. (C) Políticos têm eleitores. (D) Escritores têm leitores. (E) Artistas têm admiradores. Raciocínio Lógico-Ma",37ffbdfa76eedf9a25191a97729beebd3af033f5bfe3a27b474b2e2541ea9c77
analista_especializado_analista_de_sistemas.pdf,24,16,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Euclides dispõe de 20 varetas cujos comprimentos, em centímetros, são, respectivamente, os números inteiros de 1 a 20. Ele pega as varetas de comprimentos 6 cm e 13 cm e deseja formar um triângulo em que essas varetas sejam dois dos lados. Entre as varetas restantes, o número de escolhas que Euclides tem para o terceir",30f7578d516b4efc0a5e00d2d4919af56ee2197af474fce1de9e409c912c2376
analista_especializado_analista_de_sistemas.pdf,24,17,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Em um supermercado há uma promoção de chocolates: cada chocolate, vendido separadamente, custa R$ 8,00; pacotes com 2 chocolates, custam R$ 15,00 e pacotes com 4 chocolates, custam R$ 28,00. Com R$ 250,00, compra-se o número máximo de chocolates que se pode comprar nessa promoção pagando a menor quantia possível. Sobra",6de76e466de4fc2c191975ef722a4e19ca88987488fd4d17d098650d2e7174f8
analista_especializado_analista_de_sistemas.pdf,24,18,5,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"Joana deu 1/4 das cartas que possuía para Ângela. Das cartas que sobraram, ela deu 1/3 para Roberto. Finalmente, das cartas restantes ela deu a metade para Júlia. Em relação à quantidade inicial, assinale a opção que indica a quantidade de cartas, em porcentagem, que sobrou para Joana. (A) 10. (B) 20. (C) 25. (D) 30. (",f888d4b3709a9c0a22269702f82a5ac06a178feea1bf2430eced28bcc0b3637e
analista_especializado_analista_de_sistemas.pdf,24,19,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Mário pensou em um número de dois algarismos, multiplicou por 3, somou 17, inverteu a ordem dos algarismos e obteve um número do conjunto {63, 64, 65, 66, 67}. O número que Mário pensou foi (A) 12. (B) 13. (C) 14. (D) 15. (E) 16.",310caa7cb58dcd66f7c440107cbf42bafa86cfc9feb4635bfe2567be79289c6c
analista_especializado_analista_de_sistemas.pdf,24,20,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Carlos tem cartas azuis e vermelhas, apenas. O número de cartas azuis é o triplo do número de cartas vermelhas. Carlos dá 8 cartas de cada cor para sua irmã Glória. Agora, o número de cartas azuis que Carlos tem é o quíntuplo do número de cartas vermelhas. O número de cartas azuis que Carlos tem agora é (A) 25. (B) 30.",9bf442cf778ed509635b1a94603b9d68e5138105a3bb7f88030beb1ef096ba7b
analista_especializado_analista_de_sistemas.pdf,24,21,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Trinta estudantes praticam judô, natação e basquete, sendo que todos eles praticam pelo menos um desses esportes. Há 15 que praticam judô, 17 que praticam natação e 12 que praticam basquete. Há 10 estudantes que praticam pelo menos dois esportes. O número de estudantes que praticam os três esportes é (A) 4. (B) 5. (C) ",16b906246c0c8689bca1139a035f6f568d5199dab740aea158a10a9fa1943cef
analista_especializado_analista_de_sistemas.pdf,24,22,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Considere a sentença: “Qualquer que seja x real, se x > 0, então x2 ≥ x”. Um contraexemplo para essa sentença é (A) x = −1. (B) x = 0. (C) x = 1. (D) x = 0,5. (E) x = 1,5.",94a997606be21da88510949f235edf7285c23d9a9e6b80a38f575c60e6ed57c8
analista_especializado_analista_de_sistemas.pdf,24,23,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um professor afirmou: “Quem acertar todas as questões de múltipla-escolha vai tirar conceito A.” Alberto é um de seus alunos. Uma consequência lógica da sentença do professor é: (A) se Alberto tirou conceito A, então ele acertou todas as questões de múltipla-escolha. (B) se Alberto não tirou conceito A, então ele acert",81d0c50f58c04c91a276fd441260384de114eb7ce998a161ad0b5ec868c0a65e
analista_especializado_analista_de_sistemas.pdf,24,24,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Uma lista de 2021 números inteiros positivos tem uma única moda (estatística) que ocorre exatamente 15 vezes. O número mínimo de inteiros distintos que ocorre nessa lista é (A) 141. (B) 142. (C) 143. (D) 144. (E) 145.,7a85272d3792c3ca3314085ebec0b49f424eb939a12dcd51ec5c22545056a689
analista_especializado_analista_de_sistemas.pdf,24,25,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Seja A a área de um quadrado. Aumenta-se cada lado do quadrado original de 25%. Seja N a área do novo quadrado. É correto afirmar que (A) 16N = 25A. (B) 25N = 16A. (C) 4N = 5A. (D) 5N = 4A. (E) 9N = 16A.,818611016d9bcec8016829d6b3935368efffa3cf3f68d1faf73b4fff9a381635
analista_especializado_analista_de_sistemas.pdf,24,26,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Duas urnas contêm a mesma quantidade de fichas. Nas duas urnas só há fichas vermelhas ou azuis. Na primeira urna, a razão do número de fichas vermelhas para o número de fichas azuis é de 5:1 e, na segunda urna, de 3:1. No total, há 45 fichas azuis. O total de fichas vermelhas é (A) 180. (B) 175. (C) 171. (D) 165. (E) 1",ecb569aa6c149fb1323bad2bf8c515c81a922f1897256c5c75f964a37cbe1a7f
