sourceFilename,examRank,questionNumber,page,classificationStatus,primaryTopicId,primarySubtopicId,confidence,matchedTerms,outOfScopeMatches,style,stemExcerpt,questionHash
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,13,4,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Considere um quadrado 𝑨𝑩𝑪𝑫. Sobre o lado 𝑨𝑩, há um ponto 𝑷 e, sobre o lado 𝑩𝑪, há um ponto 𝑸. A partir de 𝑷, traça-se o segmento 𝑷𝑴 paralelo ao lado 𝑩𝑪 do quadrado. De forma análoga, a partir de 𝑸, traça-se o segmento 𝑸𝑵 paralelo ao lado 𝑨𝑩 do quadrado. 𝑹 é o ponto de interseção entre os segmentos 𝑷𝑴 e 𝑸𝑵 de modo que 𝑩",fb986c6325f3579bbde5640e690a83873e6cdaa20fd6ba1c23ceccb8d644aa1a
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,14,4,UNCLASSIFIED,,,0.0,,,CONCEPT_COMPARISON,"Os seis elementos de uma matriz formada por 2 linhas e 3 colunas são {1, 2, 3, 4, 5 e 6}. As colunas são contadas da esquerda para a direita e as linhas, de cima para baixo. Sabe-se que: - a soma dos elementos da primeira coluna é 10; - a soma dos elementos da segunda coluna é 5; - a soma dos elementos da primeira linh",6c97f1e20016ef47dc6aec306ba9690cf26f20c6912ae105e25e06b88c58afa5
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,15,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Paulo, Ricardo, Sílvio e Tales deram, nessa ordem, as seguintes declarações: Paulo: “Eu sou professor”. Ricardo: “Paulo não é professor”. Sílvio: “Ricardo está mentindo”. Tales: “Sílvio falou a verdade”. A respeito dessas declarações, é possível que (A) todos estejam mentindo. (B) todos estejam falando a verdade. (C) P",b3262a98528309bf3f08754cc8035564f1d4e6465cb0f7e696e1a8938af02520
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,16,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Um número inteiro positivo menor do que 100, deixa resto 6 quando dividido por 7, deixa resto 7 quando dividido por 8. Sendo assim, esse número é divisível por (A) 17. (B) 15. (C) 13. (D) 11. (E) 10.",80b0a0da8cb023a8ac46f0b15619225e71a80218261f2e05b268d996d5adab11
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,17,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Em uma pesquisa feita com N corredores amadores, constatou-se que 20 nunca correram uma meia-maratona, 15 correram pelo menos 3 meias-maratonas e 55 correram, no máximo, 2 meias- maratonas. N é um número (A) menor que 60. (B) maior que 60 e menor que 68. (C) maior que 68 e menor que 76. (D) maior que 76 e menor que 84.",004664a4bc8153e477a04882f2d9306c0f954c78f7e9a9dda6fb5f353ede2d60
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,18,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Entre Xavier, Vladimir e Zilmar, um deles tem cabelos castanhos, o outro tem cabelos ruivos e o terceiro, cabelos loiros. Os olhos também têm cores distintas sendo que um deles tem olhos castanhos, outro tem olhos verdes, e o terceiro, olhos azuis. Xavier não tem olhos azuis. Quem tem olhos verdes não possui cabelos lo",68799705ba1f2bb7308169610f8349c7db1ff23c74df44d035db71ee46829673
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,19,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Cento e vinte canetas foram distribuídas pelas 5 gavetas de uma escrivaninha. Na 1ª gaveta, foram colocadas 3 canetas a mais do que na 2ª gaveta. Na 3ª gaveta, foram colocadas 3 canetas a menos do que na 4ª gaveta. Na 5ª gaveta, foram colocadas 3 canetas a mais do que na 1ª gaveta. Na 2ª gaveta, foram colocadas 9 canet",6114a9a526ba824145ed97b5da774aa1f591227e1ae925e2b7eeb863471d87b9
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,20,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Em uma modalidade esportiva, cada vez que um competidor qualquer vence seu adversário em uma partida, ele recebe 5 pontos por essa vitória. Quem sai derrotado de uma partida, perde 1 ponto. Se houver empate, ambos recebem 2 pontos. Disputando 4 partidas, um competidor pode totalizar (A) 3 pontos negativos. (B) 0 ponto.",e85e1d6bb6f9c144a0a12f829ba09cfaa5995fb6a7b535e7fe5653c72d6a0ec7
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,21,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Carlos, 21 anos, é servidor público municipal e pretende concorrer ao cargo de vereador, nas próximas eleições locais. Consultou, então, a Lei Orgânica do Município de Macaé/RJ e verificou que (A) é vedado ao vereador, desde a posse, ser proprietário, controlador ou diretor de empresa que goze de favor decorrente de co",9dfa795d9c692c8cb7287b5eef4a030367ceda3030bfbc5e23dbe110cd97e4d2
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,22,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Acerca dos bens do Município, nos termos da Lei Orgânica de Macaé/RJ, assinale a afirmativa correta. (A) Todos os bens públicos imóveis municipais são administrados pelo Poder Executivo Municipal. (B) Os bens do Município são prescritíveis, não podendo ser adquiridos por usucapião. (C) O Município poderá dar nome de pe",52442b57b93da8341574ac3e5bfdd2aa75bb439d431824be13d2de6ea720beba
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,23,6,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Ana, servidora pública municipal, é ocupante de cargo em comissão declarado em lei de livre nomeação e exoneração, há 4 (quatro) anos e de forma exclusiva. Sobre o caso apresentado, nos termos da Lei Orgânica do Município de Macaé/RJ, assinale a afirmativa correta. (A) A investidura de Ana no cargo público se deu por m",62f35ec4f982dc19ae6c4c2db280a557f5ea5ae55ddb297ac6dc4f74f65a6335
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,24,6,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"José, servidor público municipal, estável, foi demitido da função pública, em caráter punitivo, por infração disciplinar, após ser submetido a processo administrativo. Em virtude da vacância do cargo, Carlos, que também é servidor público municipal estável, foi nomeado para ocupar o lugar de José. Ocorre que José, irre",4b5b419f162d0d7dfe58c4a9018610112f6334bf382e7e96c7fd80360274f265
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,25,6,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Restou provado, mediante procedimento apuratório, que Luiz, servidor público municipal, retirou-se do serviço antes de findo o expediente normal, sem justificativa plausível. Em razão disso, no que concerne à remuneração, nos termos da Lei Complementar nº 011/1998, o servidor não perceberá (A) a remuneração do dia. (B)",b2d181cda3f135172d605d473e9c47ec2c906d37d4d9e1eac5cc3195aa0fad61
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,26,6,UNCLASSIFIED,,,0.0,,,CONCEPT_COMPARISON,"Luiz, servidor público municipal, foi afastado preventivamente das suas funções, uma vez que foi instaurado contra ele procedimento administrativo que apura a suposta prática de falta disciplinar, mas que não envolve malversação ou alcance de dinheiro ou valores públicos. A autoridade competente julgou que a presença d",0fd7f132e6223e665378540ab95756b3199d8609d92a4e5aae2d672d8f1dcb10
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,27,6,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Nos termos da Lei Orgânica do Município de Macaé/RJ, assinale a opção que indica uma atribuição que compete privativamente à Câmara Municipal, sem a sanção do Prefeito. (A) Autorizar isenções, anistias fiscais e remissão de dívidas. (B) Aprovar a autorização de empréstimo de interesse do Município. (C) Autorizar a conc",c95b502301b3eb4a0f83304ed21705778c29a5c7b5d04686fcdbda8695a45662
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,28,6,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Considerando o que a Lei Orgânica do Município de Macaé/RJ prevê sobre os servidores públicos municipais, assinale a afirmativa correta. (A) É assegurado aos beneficiários de servidor público municipal que vier a falecer na vigência do vínculo laboral, o recebimento, em 5 (cinco) dias, a título de auxílio-funeral, da q",e4f396e4d43e1032fad2e126ebc51ed1f862289a5e79cf925b20d6e798012caf
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,29,7,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"João, servidor público municipal, precisa afastar-se de suas funções para acompanhar o tratamento de saúde de sua esposa, paciente oncológica, que está internada em um município distante. Sobre o caso, considerando o previsto na Lei Complementar nº 011/1998, que instituiu o Regime Jurídico dos Servidores Públicos Munic",b5e5ecb969f18d519c8497e744a95962210d0862d0dfc29a3bf80541fce7fe69
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,30,7,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Consoante a Lei Complementar nº 011/1998, que instituiu o Regime Jurídico dos Servidores Públicos Municipais, a autoridade que tiver ciência de irregularidade no serviço público municipal deverá promover a sua apuração imediata, por meio de sindicância ou inquérito administrativo. Acerca do processo administrativo, ass",dca33aedb1398dff69fa4699ee3def97837d05cddcc031718c8fd26704774635
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,31,7,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"De acordo com o Art. 194 da Constituição Federal de 1988, a seguridade social compreende um conjunto integrado de ações de iniciativa dos Poderes Públicos e da sociedade, destinadas a assegurar os direitos relativos à saúde, à previdência e à assistência social. Um dos princípios constitucionais da Seguridade Social é ",39272ab9f75af02b0b8038446124c3a34227320a855b8368061239c914af8534
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,32,7,UNCLASSIFIED,,,0.0,,,CONCEPT_COMPARISON,"A Lei Complementar 138/09 do Município de Macaé dispõe, em seu Art. 2º, vários princípios que devem ser obedecidos. Entre eles há o inciso IV, que preconiza a “inviabilidade de criação, majoração ou extensão de qualquer benefício sem a correspondente fonte de custeio total”. Assinale a opção que apresenta a denominação",77ce84a94dfaaf535aa6830ab7e81329f484c3c3d0dc7fac0f2a8894db5a6ab2
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,33,7,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,Dependentes previdenciários são as pessoas que vivem sob a dependência econômica do segurado e que serão seus beneficiários. A Lei Complementar nº 138/2009 do Município de Macaé dispõe acerca dos beneficiários do segurado para fins de concessão de alguns benefícios pelo Instituto de Previdência Social do Município de M,a9e72793bd5a3012c4716575ecb68dadf50bcdc4077b6d0a84d17eb7616311a2
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,34,8,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Roger foi aprovado, em 2024, no concurso público para Analista Previdenciário da entidade MACAEPREV. Das parcelas abaixo indicadas, que constam do contracheque de Roger, assinale aquela que é considerada como base de cálculo para fins de custeio do sistema Próprio de Previdência do Município de Macaé e, portanto, sobre",7ce0b44ee8cf483b18a012d3dd0dfdee8409a7c5c003aacc2afb73fd02f9bb9f
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,35,8,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Os jovens irmãos João e Pedro eram digitadores na mesma empresa privada, sendo que ambos foram contratados no ano de 2020. Em 2024, João foi acometido por LER (Lesão por Esforço Repetitivo), que foi reconhecida como doença ocupacional, e Pedro sofreu um acidente automobilístico muito grave em viagem de férias. Ambos fo",bec8a5e58663baace701fdd7aec0de3133dc2a4dee271bb4e825934655abf8b1
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,36,8,UNCLASSIFIED,,,0.0,,,SCENARIO,"Carla era assistente administrativo em uma empresa privada há 5 anos. Após dedicar-se intensamente aos estudos, ela logrou aprovação no concurso público para analista previdenciário da entidade MACAEPREV. Radiante com a boa notícia, Carla iniciou os procedimentos visando à sua posse, e agora tem dúvida se os 5 anos que",e4df18d50f674f042ccc5beaa94a5e93b89f0e0098c17db7ccfbb9e7cc2e52d0
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,37,8,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"O regime de previdência privada é baseado na constituição de reservas que garantam o benefício contratado. As opções a seguir, apresentam características do regime de previdência privada, à exceção de uma. Assinale-a. (A) É facultativo. (B) É regulado por lei complementar. (C) É organizado de forma autônoma. (D) Tem ca",c0fae7e99793bc8cd0ea58f34d13940d50e84c3f95a57484237f3f94867614d4
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,38,8,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Helena está recebendo valor referente a auxílio-acidente e foi encaminhada pelo INSS para a reabilitação profissional em virtude de sequelas definitivas que teve após sofrer um acidente. Sobre a situação retratada, assinale a afirmativa correta. (A) Helena está recebendo 2 benefícios previdenciários. (B) Helena está re",8531805916746f7dc05c8f55eb0caabeed47f8f44f0e651826660da17cbb843a
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,39,8,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Rogério trabalhava como polidor em um lava-jato localizado em Imbetiba, bairro de Macaé. Rogério veio a falecer em um acidente de automóvel e deixou uma companheira, com quem mantinha união estável há 10 anos, e 2 filhos, com idades de 8 e 5 anos, sendo que o filho mais velho tem deficiência intelectual. Assinale a opç",aba31cdd1349ad14b9b388a6a5969475ca992692884ab18457a371556b3ea26c
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,40,8,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Rosane conseguiu seu primeiro emprego em 2021, em uma atividade que, pelas suas características, confere direito à aposentadoria especial após vinte anos de contribuição. Imaginando que Rosane permanecerá nesse emprego nos próximos vinte anos, assinale a opção correta acercada da idade mínima que Rosane precisará ter p",96e47143b774737a7dfb2f533018cea755bf8337f54f783053bb7ccc1de1d297
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,42,9,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Ciclo de Vida do Software é o processo completo de desenvolvimento e manutenção de um software, desde a concepção inicial até a retirada do serviço. Ele descreve as fases que um software passa ao longo de sua existência e ajuda a estruturar e gerenciar o desenvolvimento de software de forma organizada e eficiente. No c",07f35a1191302c793dd8543ea41d42a64cdafb4a42909613888122502cc29b60
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,51,11,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,Paradigmas de linguagens de programação são diferentes abordagens ou estilos de programação que influenciam a maneira como os problemas são resolvidos e como o código é estruturado. Cada paradigma oferece um conjunto distinto de conceitos e métodos para desenvolver softwares. O paradigma de linguagens de programação qu,7785dee0abe7f75f0d33acc1e8b865e841e16bfa54f7611e09bf4339e4cc499b
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,1,2,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Assinale a frase a seguir em que a comparação realizada não aparece explicada, como nas demais frases. (A) A vida é como um balão: quando nos deparamos com ventos fortes, a solução não é lutar contra eles, mas procurar novas altitudes, novos ventos que levem na direção certa. (B) A vida é como um jogo de cartas. A mão ",3bc040ad6717f8fd7b317786f461451a2103c89982a3fa6a1d388fb8234c79ef
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,2,2,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Assinale a frase em que o termo sublinhado se refere a um termo seguinte e não a um termo anterior. (A) Não pratico esportes. Quando dá vontade, deito até ela passar por completo. (B) Sono saudável tem aquele de estômago moderado, que se levanta cedo e com boa disposição. (C) É a mente que enriquece o corpo. (D) Fecho ",83ba903c51eb1df29cc8ca2c6343bcff5c495a2d74e8f4ac74ec3ea7e7bbd42f
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,3,2,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Observe a seguinte frase: Se disser algo errado, poderá dizê-lo de novo. Se escrever algo errado, poderá reescrevê-lo. Se fizer algo errado, o erro ficará com você para sempre. Sobre a estruturação ou a significação dessa frase, é correto afirmar que (A) os pronomes “lo” usados na frase não possuem antecedente expresso",fdff4a39bb596eabc940fc7c403588894c421623d182c2e9272c6d6824c1957d
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,4,2,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Um espectador de um programa televisivo comentou: Gosto dos comentários desse repórter, pois ele sabe que o tempo deve ser curto e seleciona o que é mais importante. Nesse caso, o conceito de boa expressão de linguagem é a de que se expressa de forma (A) gramaticalmente correta. (B) culta e elaborada. (C) popular. (D) ",d49ab1dacfa2a10d9fb31fbab45a38902bf2d467b3ee7273436c1a8b1759d533
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,5,2,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Uma marca que mostra um traço da língua falada e não da língua escrita, é (A) a predominância de frases complexas. (B) o uso frequente da voz passiva. (C) o uso de interrupções para melhoria da expressão. (D) o apelo a variadas estratégias de produção textual. (E) a continuidade na expressão textual.",b3640fe3711f867470f2916d20a91d349b7e02f504db406008ad39e179140e0b
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,6,2,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"A contracapa do Minidicionário da Língua Portuguesa, de autoria de Evanildo Bechara, traz o seguinte: Elaborado pelo prof. Evanildo Bechara, o único representante da ABL no novo Acordo Ortográfico. Muito fácil de consultar. Todas as palavras alteradas pela Reforma Ortográfica vêm assinaladas. Mais de 30 mil palavras e ",a1da12511d33b61d496046c5846190e353879ee59abf1cf863999832b52cd99b
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,7,2,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Um anúncio de produtos eletrônicos dizia: Tem coisas que nem o Papai Noel faz pra você: uma lista de presentes para este Natal – Philco cinema, DVD portátil Adventure e Micro System PH671. Assinale a observação correta sobre esse pequeno texto. (A) A referência a Papai Noel se deve ao fato de ele ser o autor de muitas ",9040e4470611efb1109ba1e5325341b921268f87cfd678f6111845821f1da1b0
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,8,2,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Num dos quadrinhos da Turma da Mônica, em história que ocorre na zona rural do país, há um diálogo entre um menino e sua mãe: Menino – Mãe, tenho uma coisa boa e uma coisa ruim pra contá pra sinhora! Mãe – Qual é a boa? Menino – No ano qui vem vou usá os mermo livros deste ano! Assinale a afirmação correta sobre esse p",7197a52c7902144bb9c473484b303084c7fe4a5aa10a92a48292168e8214bfb7
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,9,3,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Observe o seguinte texto: Em maio de 1985, cientistas alertaram para a existência de um buraco na camada de ozônio em cima da Antártida numa revista científica. Essa camada protege animais, plantas e homens das radiações solares. A descoberta foi divulgada pelos pesquisadores Joe Farman, Brian Gardiner e Jonathan Shank",a28397065bb96095589872930cf3d1fccc8e556798280673ef38413f0de8ff5c
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,10,3,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Um jornal português trazia o seguinte texto: Aterrar nas lojas antes de levantar voo. A nova zona comercial do aeroporto de Lisboa está maior e mais bonita. Ana Garcia Martins não foi de viagem, mas foi visitá-la. Ir de viagem e não comprar perfumes e chocolates ne aeroporto é mais ou menos a mesma coisa que ir a Roma ",613bd4e88a68f5e46813b8844f00c6232fd520d914cb73b75bbfd3d40273b72f
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,11,3,UNCLASSIFIED,,,0.0,,,CONCEPT_COMPARISON,Assinale a frase em que predomina a função metalinguística de linguagem. (A) O ouro não é tudo. Também existem diamantes. (B) Estou vivendo a experiência de ficar sem dinheiro. (C) O que aprendemos com o passado é que raramente aprendemos com o passado. (D) A diferença entre pê e pé não é só no acento gráfico. (E) A ve,5975d2750e63148491f7eda21b320648bacaaedd499a9b67ccae24a1dcee9c6d
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,12,3,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,Observe este anúncio publicitário: Novo Nokia N85. Fotografe. Filme. Crie. Jogue. Encontre. Conectado. Sempre. Assinale a afirmação correta sobre esse texto. (A) Os períodos do texto mostram paralelismo sintático. (B) O principal objetivo desse texto é convencer o leitor. (C) O texto concentra sua atenção no produto an,69e02c359bc275ca5a310b793b548235aae79c92a8e354efc89ccb069e8df4c7
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,13,3,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Assinale a frase em que o verbo sublinhado tem valor de elemento coesivo referencial. (A) O jogador mostrou dedicação, mas seu colega não fez o mesmo. (B) Todos construíram suas casas rapidamente, mas outros atrasaram-se na tarefa. (C) O turista escreveu uma carta aos parentes, enquanto seu colega comprava presentes pa",860b7f8774ecff4f722b5ee936da2c62cb93bbcc08bc996445bfc5e936d953f3
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,14,3,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Assinale a opção em que a relação lógica entre os segmentos da frase se encontra corretamente indicada. (A) Cave no local em que o ouro está enterrado, / a não ser que você só esteja precisando de exercício – relação de conformidade. (B) A fé remove montanhas, / mas os ecologistas são contra. – relação de explicação. (",3622aa676b6b13116a5d21cb443043d422ae7eba819e9037b7b255cd59030722
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,15,3,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Assinale a frase que não mostra traço de intertextualidade. (A) A queda desse fiscal é uma crônica anunciada, pois ele vendia licenças. (B) Dizem que devagar se vai ao longe, mas quando se chega atrasado, tudo já foi vendido. (C) A Bíblia tinha razão, pois encontraram a Arca de Noé soterrada em um deserto. (D) Se conve",0afbe59d439bf8c8d3f29e3aa4d92dedbbce78f61c3bbd13e580ac84af0f39fd
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,16,3,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Cada frase abaixo mostra uma inferência (algo deduzido do que foi expresso). Assinale a frase em que a inferência é inadequada. (A) Se meu médico me disser que tenho somente um dia de vida, não vou ficar remoendo. Redigirei as obras mais rapidamente. Inferência: o emissor é escritor. (B) Pretendo viver para sempre. Até",d09f1aafd9404163cd1a4a64be385c5af3830330377b00f543908b64b8a4ac3e
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,17,4,UNCLASSIFIED,,,0.0,,,SCENARIO,"No exercício de suas atribuições como analista do Tribunal de Justiça do Estado de Roraima, Geraldino opôs resistência injustificada ao andamento de determinado processo, sendo certo que nunca havia violado dever funcional anteriormente, razão pela qual foi instaurada sindicância para fins de apuração da mencionada inf",8ee7890a6eb4a6ca3cb0e2960226c5da4f3c637d1149e071d0051bd2b3fb4738
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,18,4,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Ao analisar o ciclo da gestão de desempenho por competências delineado na Resolução TJRR/TP nº 28/2023, João concluiu corretamente que (A) o planejamento anual das qualificações a serem oferecidas pela Escola do Poder Judiciário deverá contemplar o conteúdo dos planos de desenvolvimento individual (PDI). (B) a gestão d",7f0c0aa897ae107c895a39c17b09b37d1356901f2df8967e07519e89c8b63f90
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,19,4,UNCLASSIFIED,,,0.0,,,SCENARIO,"Entre os compromissos de conduta ética previstos na Resolução TJRR/TP nº 73/2022 (Código de Ética dos Servidores do Tribunal de Justiça do Estado de Roraima), encontramos o seguinte: (A) atuar com neutralidade no cumprimento de suas atribuições, sendo possível, contudo, manifestar suas influências político- partidária,",a6e2aabc4a209d88654c57b6ddc14ff7c31f0bd8f3e20eccb103611033b5eaed
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,20,4,UNCLASSIFIED,,,0.0,,,SCENARIO,"Considerando os impedimentos e incompatibilidades dos Magistrados e dos Servidores da Justiça previstos no Novo Código de Organização Judiciária do Estado de Roraima (Lei Complementar Estadual nº 221/2014 - COJERR), é correto afirmar que (A) nenhum Servidor da Justiça, em qualquer categoria, poderá funcionar juntamente",755241529210cfe2f3d0fd096957afdda3e7d48fec5cb68e92ad4f947b0c4d81
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,21,5,UNCLASSIFIED,,,0.0,,,SCENARIO,"Em decorrência de erro médico cometido em determinado hospital público estadual, Meire, maior e capaz, ajuizou ação em face do Estado de Roraima, para fins de responsabilização Civil pelo aludido evento, na Comarca de Boa Vista. Tendo em conta o disposto no Regimento Interno do Tribunal de Justiça do Estado de Roraima ",49fdfa349501ad6e77cc180a24d712224e7ba5abea8e55e74450706b138dfe06
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,22,5,UNCLASSIFIED,,,0.0,,,SCENARIO,"Diante de sua regular investidura no cargo de Analista do Tribunal de Justiça do Estado de Roraima, Renato decidiu verificar quais parcelas de sua remuneração estão incluídas no teto remuneratório, de acordo com o disposto no Regime Jurídico dos Servidores Públicos Civis do Estado de Roraima (Lei Complementar Estadual ",444c369869fd5358f6312584d4f12638f4363e2bc5b077ec06a060e1b9362c8c
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,23,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Os órgãos do Poder Judiciário devem realizar a gestão do respectivo Plano de Logística Sustentável (PLS). O PLS deverá ser composto, no mínimo, pelos indicadores de desempenho relacionados aos seguintes temas, à exceção de um. Assinale-o. (A) Logística reversa. (B) Energia elétrica. (C) Água e esgoto. (D) Gestão de res",ac4eae7338a55fe176c43a9816a0506617ebeaae2663841d4aa1aa8aa9234bde
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,24,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,Os princípios da Gestão Estratégica de Processos não incluem (A) a visão estratégica. (B) a seletividade. (C) o gerenciamento intensivo. (D) a padronização de processos. (E) o aprendizado.,3935663c20af096c4afa2b1bb0a3bbb0688a29a501153eca4ae504222cc758b0
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,25,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Os princípios da gestão de qualidade incluem os seguintes, à exceção de um. Assinale-o. (A) Liderança. (B) Foco no cliente. (C) Envolvimento das pessoas. (D) Abordagem de processo. (E) Inovação estratégica.",1f505ddd3061ef68e2f440feadf432c27045163132f67c30ceafec88f2eea624
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,26,5,UNCLASSIFIED,,,0.0,,,DIRECT_KNOWLEDGE,"Segundo a Resolução nº 400 de 16/06/2021 do Conselho Nacional de Justiça, os órgãos do Poder Judiciário devem adotar modelos de gestão organizacional com processos estruturados que promovam a sustentabilidade, com base em ações ambientalmente corretas, economicamente viáveis e socialmente justas e inclusivas, culturalm",9c4bcde41d55a312b1dadd864e4f9640db24449715ee2ba87287b1da56dd97be
